school_year,district_id,school_id,school_number,core_code,individual school course_section,grade_level,Student Enrollment
2018,1222,1249,712,32020000216,7121454,10,1
2018,1222,1249,712,32020000216,7121456,10,3
2018,1222,1249,712,32020000216,7121457,10,3
2018,1222,1249,712,32020000216,7121458,10,3
2018,1222,1249,712,32020000216,7121459,10,1
2018,1222,1249,712,35020000007,7123251,10,4
2018,1222,1249,712,35020000007,7123252,10,3
2018,1222,1249,712,35020000007,7123253,10,3
2018,1222,1249,712,35020000030,7123141,10,11
2018,1222,1249,712,35020000030,7123141003,10,1
2018,1222,1249,712,35020000030,7123142,10,10
2018,1222,1249,712,35020000030,7123161001,10,10
2018,1222,1249,712,35020000030,7123161002,10,9
2018,1222,1250,730,32020000216,73232510,10,4
2018,1222,1250,730,32020000216,7323252,10,2
2018,1222,1250,730,32020000216,7323255,10,5
2018,1222,1250,730,32020000216,7323256,10,2
2018,1222,1250,730,32020000216,7323259,10,4
2018,1261,1272,704,32020000216,85291,10,22
2018,1261,1272,704,32020000216,85292,10,9
2018,1261,1272,704,32020000216,85293,10,24
2018,1261,1272,704,32020000216,85294,10,19
2018,1261,1272,704,32020000216,85295,10,22
2018,1261,1272,704,32020000216,85296,10,24
2018,1261,1272,704,32020000216,85297,10,18
2018,1261,1272,704,32020000216,85298,10,20
2018,1261,1272,704,32020000216,85299,10,13
2018,1261,1272,704,35020000007,85311,10,21
2018,1261,1272,704,35020000007,85312,10,20
2018,1261,1272,704,35020000007,85313,10,17
2018,1261,1272,704,35020000007,85314,10,22
2018,1261,1272,704,35020000007,85315,10,12
2018,1261,1272,704,35020000007,85316,10,19
2018,1261,1272,704,35020000035,80071,10,5
2018,1261,1272,704,35020000035,80072,10,5
2018,1261,1272,704,35020000035,80073,10,7
2018,1261,1272,704,35020000035,80074,10,5
2018,1261,1272,704,35020000035,80081,10,7
2018,1261,1272,704,35020000035,80082,10,2
2018,1275,1289,704,35020000030,26201,10,14
2018,1275,1289,704,35020000030,26202,10,15
2018,1275,1289,704,35020000030,26203,10,21
2018,1275,1289,704,35020000030,26221,10,11
2018,1275,1289,704,35020000060,82601,10,10
2018,10527,10527,700,35020000007,20822,10,3
2018,10527,10527,700,35020000007,20823,10,7
2018,10527,10527,700,35020000007,20825,10,1
2018,60560,60560,700,32020000150,85201,10,6
2018,60560,60560,700,35020000030,85231,10,9
2018,110574,110574,100,35020000007,75211,10,5
2018,110574,110574,100,35020000007,75212,10,3
2018,110574,110574,100,35020000007,75213,10,3
2018,110574,110574,100,35020000007,75214,10,2
2018,110574,110574,100,35020000007,75215,10,1
2018,110575,110575,700,32020000216,96130215,10,1
2018,110575,110575,700,32020000216,96130216,10,1
2018,110575,110575,700,35020000007,801313,10,1
2018,110575,110575,700,35020000030,802001,10,15
2018,110575,110575,700,35020000030,802002,10,18
2018,125576,125576,700,35020000060,865579900001,10,11
2018,125576,125576,700,35020013030,867679900003,10,1
2018,125576,125576,700,35020013030,868479900001,10,1
2018,125580,125580,700,35020000034,612401,10,16
2018,125580,125580,700,35020000034,612402,10,20
2018,125580,125580,700,35020000034,612421,10,15
2018,125580,125580,700,35020000034,612422,10,16
2018,160607,160607,700,35020000007,85021,10,3
2018,165608,165608,700,32020000216,CTBUG216T6,10,1
2018,165608,165608,700,35020000030,CTSEG030S1,10,2
2018,165608,165608,700,35020000030,CTSEG030Y2,10,1
2018,165608,186389,710,35020000030,W868071101,10,1
2018,165608,186389,710,35020000035,W891071120,10,23
2018,165608,186389,710,35020000035,W891071121,10,15
2018,165608,186389,710,35020000060,W866571120,10,23
2018,165608,186389,710,35020000060,W866571121,10,15
2018,165610,165610,700,35020000034,80021,10,7
2018,165610,165610,700,35020000034,80022,10,6
2018,165610,165610,700,35020000060,20071,10,5
2018,165615,165615,100,35020000007,CTE3921612,10,1
2018,165615,165615,100,35020000030,CTE3421711,10,5
2018,185698,185698,100,32020000216,16965,10,1
2018,185698,185698,100,32020000216,18155,10,1
2018,185698,185698,100,32020000216,19752,10,3
2018,185698,185698,100,32020000216,20471,10,3
2018,185698,185698,100,35020000034,16810,10,4
2018,185698,185698,100,35020000034,18002,10,4
2018,185698,185698,100,35020000034,19600,10,4
2018,185698,185698,100,35020000034,20319,10,4
2018,185698,185698,100,35020000060,16805,10,6
2018,185698,185698,100,35020000060,17997,10,6
2018,185698,185698,100,35020000060,19595,10,7
2018,185698,185698,100,35020000060,20314,10,7
2018,185698,186365,300,35020000030,17523,10,5
2018,185698,186365,300,35020000030,18695,10,4
2018,185804,185804,600,32020000216,20501,10,2
2018,185804,185804,600,32020000216,20502,10,2
2018,185804,185804,600,32020000216,20503,10,2
2018,185804,185804,600,32020000216,20504,10,1
2018,185804,185804,600,35020000030,20601,10,12
2018,185804,185804,600,35020000030,20602,10,8
2018,185804,185804,600,35020000030,20603,10,6
2018,185804,185804,600,35020000030,20604,10,5
2018,185868,185868,300,35020000030,652740001,10,3
2018,185870,185870,700,32020000216,2093-11,10,7
2018,185870,185870,700,32020000216,2093-12,10,3
2018,185870,185870,700,32020000216,20933,10,4
2018,185870,185870,700,32020000216,20934,10,2
2018,185871,185871,100,35020000007,SS920101,10,1
2018,185871,185871,100,35020000007,SS920102,10,1
2018,185871,185871,100,35020000007,SS920104,10,1
2018,185871,185871,100,35020000007,SS920106,10,2
2018,185871,185871,100,35020000030,CTE80001,10,3
2018,185871,185871,100,35020000030,CTE80003,10,3
2018,185871,185871,100,35020000030,CTE81001,10,3
2018,185871,185871,100,35020000034,CTE82001,10,2
2018,185871,185871,100,35020000060,CTE85001,10,4
2018,185871,185871,100,35020000060,CTE85002,10,5
2018,185873,185873,700,35020000060,57601,10,6
2018,185874,185874,100,35020000007,70011,10,8
2018,185874,185874,100,35020000007,70012,10,4
2018,185874,185874,100,35020000030,22201,10,8
2018,186006,186006,700,35020000007,DTCH110V110,10,23
2018,186056,733,702,32020000216,8316101,10,2
2018,186056,733,702,32020000216,8316102,10,5
2018,186056,733,702,32020000216,8316103,10,2
2018,186056,733,702,32020000216,8316104,10,4
2018,186056,733,702,32020000216,8316105,10,10
2018,186056,733,702,32020000216,8316106,10,2
2018,186056,733,702,32020000216,8316107,10,2
2018,186056,733,702,32020000216,8316108,10,6
2018,186056,733,702,32020000216,8316109,10,4
2018,186056,733,702,32020000216,8316110,10,16
2018,186056,733,702,32020000216,8316111,10,7
2018,186056,733,702,32020000216,8316112,10,4
2018,186056,733,702,32020000216,8316113,10,2
2018,186056,733,702,32020000216,8316114,10,4
2018,186056,733,702,32020000216,8316115,10,5
2018,186056,733,702,35020000007,8320101,10,5
2018,186056,733,702,35020000007,8320102,10,9
2018,186056,733,702,35020000030,8121001,10,7
2018,186056,733,702,35020000030,8121002,10,2
2018,186056,733,702,35020000030,8121003,10,4
2018,186056,733,702,35020000060,8128201,10,14
2018,186056,736,705,32020000216,8316011,10,4
2018,186056,736,705,32020000216,8316012,10,1
2018,186056,736,705,32020000216,8316013,10,11
2018,186056,736,705,32020000216,8316021,10,6
2018,186056,736,705,32020000216,8316022,10,8
2018,186056,736,705,32020000216,8316023,10,9
2018,186056,736,705,32020000216,8316025,10,2
2018,186056,736,705,32020000216,8316031,10,4
2018,186056,736,705,32020000216,8316032,10,3
2018,186056,736,705,32020000216,8316033,10,1
2018,186056,736,705,32020000216,8316034,10,4
2018,186056,736,705,32020000216,8316035,10,2
2018,186056,736,705,32020000216,8316041,10,2
2018,186056,736,705,32020000216,8316052,10,4
2018,186056,736,705,35020000007,8320113,10,3
2018,186056,736,705,35020000007,8320122,10,3
2018,186056,736,705,35020000007,8320124,10,2
2018,186056,736,705,35020000007,8320125,10,1
2018,186056,736,705,35020000007,8320132,10,4
2018,186056,736,705,35020000007,8320135,10,2
2018,186056,736,705,35020000060,8128122,10,3
2018,186056,737,706,32020000150,8309101,10,5
2018,186056,737,706,32020000150,8309102,10,13
2018,186056,737,706,32020000150,8309103,10,3
2018,186056,737,706,32020000150,8309104,10,8
2018,186056,737,706,32020000150,8309105,10,11
2018,186056,737,706,32020000150,8309106,10,5
2018,186056,737,706,32020000150,8309107,10,6
2018,186056,737,706,32020000150,8309108,10,1
2018,186056,737,706,32020000216,8316101,10,11
2018,186056,737,706,32020000216,8316102,10,6
2018,186056,737,706,32020000216,8316103,10,10
2018,186056,737,706,32020000216,8316104,10,10
2018,186056,737,706,32020000216,8316105,10,8
2018,186056,737,706,32020000216,8316106,10,2
2018,186056,737,706,32020000216,8316107,10,5
2018,186056,737,706,35020000007,8320101,10,6
2018,186056,737,706,35020000007,8320102,10,5
2018,186056,737,706,35020000007,8320103,10,2
2018,186056,737,706,35020000007,8320104,10,13
2018,186056,737,706,35020000007,8320105,10,3
2018,186056,737,706,35020000007,8320106,10,1
2018,186056,737,706,35020000007,8320107,10,3
2018,186056,737,706,35020000007,8320108,10,3
2018,186056,737,706,35020000007,8320109,10,2
2018,186056,737,706,35020000007,8320110,10,7
2018,186056,737,706,35020000030,8121001,10,9
2018,186056,737,706,35020000030,8121002,10,8
2018,186056,738,708,32020000150,8309101,10,17
2018,186056,738,708,32020000150,8309102,10,12
2018,186056,738,708,32020000150,8309103,10,9
2018,186056,738,708,32020000150,8309104,10,8
2018,186056,738,708,32020000150,8309105,10,10
2018,186056,738,708,32020000150,8309106,10,6
2018,186056,738,708,32020000150,8309107,10,16
2018,186056,738,708,35020000007,8320101,10,5
2018,186056,738,708,35020000007,8320102,10,5
2018,186056,738,708,35020000007,8320103,10,7
2018,186056,738,708,35020000007,8320104,10,6
2018,186056,738,708,35020000007,8320105,10,2
2018,186056,738,708,35020000030,8121001,10,9
2018,186056,738,708,35020000030,8121002,10,4
2018,186056,738,708,35020000060,8128501,10,8
2018,186056,186286,711,32020000150,8309101,10,6
2018,186056,186286,711,32020000150,8309102,10,5
2018,186056,186286,711,32020000150,8309103,10,5
2018,186056,186286,711,32020000150,8309104,10,5
2018,186056,186286,711,32020000150,8309105,10,3
2018,186056,186286,711,32020000150,8309106,10,4
2018,186056,186286,711,32020000216,8316101,10,6
2018,186056,186286,711,32020000216,8316102,10,9
2018,186056,186286,711,32020000216,8316103,10,3
2018,186056,186286,711,32020000216,8316104,10,4
2018,186056,186286,711,35020000007,8311102,10,5
2018,186056,186286,711,35020000007,8311103,10,2
2018,186056,186286,711,35020000007,8311104,10,10
2018,186056,186286,711,35020000007,8311105,10,6
2018,186056,186286,711,35020000007,8311106,10,5
2018,186056,186286,711,35020000007,8311107,10,4
2018,186056,186286,711,35020000007,8311108,10,6
2018,186056,186286,711,35020000007,8311110,10,8
2018,186056,186286,711,35020000007,8311111,10,8
2018,186056,186286,711,35020000007,8311112,10,8
2018,186056,186286,711,35020000007,8311115,10,7
2018,186056,186286,711,35020000007,8320101,10,3
2018,186056,186286,711,35020000007,8320102,10,2
2018,186056,186286,711,35020000007,8320103,10,2
2018,186056,186286,711,35020000007,8320104,10,1
2018,186056,186286,711,35020000007,8320105,10,2
2018,186056,186286,711,35020000007,8320106,10,2
2018,186056,186286,711,35020000007,8320107,10,7
2018,186056,186286,711,35020000007,8320108,10,7
2018,186056,186286,711,35020000030,8121101,10,4
2018,186056,186286,711,35020000030,8121102,10,6
2018,186056,186286,711,35020000060,8128101,10,7
2018,186056,186286,711,35020000060,8128102,10,7
2018,186056,186286,711,35020000060,8128103,10,7
2018,186056,186286,711,35020000060,8128104,10,3
2018,186113,186113,600,35020000007,5191,10,21
2018,186113,186113,600,35020000007,5192,10,25
2018,186113,186113,600,35020000007,5193,10,23
2018,186113,186113,600,35020000030,5101,10,4
2018,186113,186113,600,35020000030,5102,10,7
2018,186113,186113,600,35020000060,5031,10,6
2018,186113,186113,600,35020000060,5032,10,4
2018,186170,186170,700,35020000035,8025A1,10,1
2018,186170,186170,700,35020000035,8025A2,10,1
2018,186170,186170,700,35020000035,8025A4,10,4
2018,186170,186170,700,35020000035,8025A5,10,3
2018,186170,186170,700,35020000035,80573,10,1
2018,186357,186358,800,32020000150,477011,10,3
2018,186357,186358,800,32020000150,477013,10,2
2018,186357,186358,800,32020000150,477014,10,1
2018,186357,186358,800,35020000030,470101,10,3
2018,186357,186358,800,35020000030,470102,10,4
2018,186357,186358,800,35020000034,470251,10,2
2018,186357,186358,800,35020000035,470221,10,5
2018,186357,186358,800,35020000035,470223,10,4
2018,186357,186358,800,35020000035,470224,10,4
2018,186357,186358,800,35020000060,470141,10,8
2018,186357,186358,800,35020000060,470144,10,3
2018,186369,186370,700,32020000150,320215013,10,1
2018,186369,186370,700,32020000150,32021502,10,3
2018,186369,186370,700,32020000150,32021506,10,3
2018,186369,186370,700,32020000216,3220021610,10,1
2018,186369,186370,700,32020000216,322002163,10,1
2018,186369,186370,700,32020000216,322002166,10,1
2018,186369,186370,700,35020000030,3520031,10,1
2018,186380,186381,700,32020000216,CTE350021,10,5
2018,186380,186381,700,32020000216,CTE350023,10,6
2018,186380,186381,700,32020000216,CTE350024,10,2
2018,186380,186381,700,32020000216,CTE350025,10,3
2018,186429,186430,700,35020000007,61411,10,11
2018,186429,186430,700,35020000007,6146,10,8
2018,186429,186430,700,35020000030,6033,10,3
2018,186429,186430,700,35020000030,6034,10,10
2018,186429,186430,700,35020000035,6152,10,3
2018,186459,186460,700,35020000060,2146251,10,1
2018,122,180,704,32020000216,CS100007,11,4
2018,122,180,704,32020000216,CS100008,11,2
2018,122,180,704,32020000216,CS100070,11,6
2018,122,180,704,32020000216,CS100080,11,7
2018,122,180,704,35020000007,C60720003,11,7
2018,122,180,704,35020000007,C60720004,11,3
2018,122,180,704,35020000007,C60720030,11,3
2018,122,180,704,35020000007,C60720040,11,7
2018,122,180,704,35020000030,C61501005,11,5
2018,122,180,704,35020000030,C61502050,11,5
2018,122,180,704,35020013030,UCS101002,11,2
2018,122,180,704,35020013030,UCS101005,11,4
2018,122,181,708,32020000150,C26010111,11,9
2018,122,181,708,32020000216,CS100211,11,9
2018,122,181,708,35020000030,C6151151,11,6
2018,122,181,708,35020000030,C6151181,11,19
2018,122,181,708,35020000030,C6151251,11,7
2018,122,181,708,35020000030,C6151281,11,19
2018,122,181,708,35020000060,C5327061,11,7
2018,122,182,709,32020000150,C2601S114,11,13
2018,122,182,709,32020000150,C2601S217,11,6
2018,122,182,709,32020000216,CS20113,11,11
2018,122,182,709,32020000216,CS20115,11,2
2018,122,182,709,32020013150,UIM280104,11,8
2018,122,182,709,32020013150,UIM280207,11,5
2018,122,182,709,32020013216,UDM201103,11,5
2018,122,182,709,32020013216,UDM201105,11,2
2018,122,182,709,35020000007,C60720211,11,12
2018,122,182,709,35020000030,C61501101,11,9
2018,122,182,709,35020000030,C61501103,11,14
2018,122,182,709,35020000030,C61502201,11,4
2018,122,182,709,35020000030,C61502203,11,7
2018,122,182,709,35020013030,UCS148101,11,5
2018,122,182,709,35020013030,UCS148103,11,7
2018,122,182,709,35020013030,UCS149201,11,4
2018,122,182,709,35020013030,UCS149203,11,6
2018,122,183,711,32020000150,C2601001,11,5
2018,122,183,711,32020000150,C2601021,11,4
2018,122,183,711,32020000216,CS10001,11,20
2018,122,183,711,32020000216,CS10002,11,12
2018,122,183,711,32020000216,CS10021,11,13
2018,122,183,711,32020000216,CS10022,11,15
2018,122,183,711,32020000216,CS10023,11,9
2018,122,183,711,32020013150,UIM28001,11,1
2018,122,183,711,32020013150,UIM28021,11,1
2018,122,183,711,32020013216,UDM20101,11,6
2018,122,183,711,32020013216,UDM20102,11,5
2018,122,183,711,32020013216,UDM20121,11,9
2018,122,183,711,32020013216,UDM20122,11,9
2018,122,183,711,32020013216,UDM20123,11,2
2018,122,183,711,35020000007,C6072001,11,12
2018,122,183,711,35020000030,C6150101,11,21
2018,122,183,711,35020000030,C6150102,11,1
2018,122,183,711,35020000030,C6150201,11,8
2018,122,183,711,35020000030,C6150202,11,2
2018,122,183,711,35020000060,C6102001,11,18
2018,122,183,711,35020013030,UCS14002,11,11
2018,122,183,711,35020013030,UCS14021,11,2
2018,122,183,711,35020013030,UCS14022,11,11
2018,122,184,712,35020000007,C6072013P,11,3
2018,122,184,712,35020000007,C6072014P,11,3
2018,122,184,712,35020000007,C6072015P,11,4
2018,122,184,712,35020000007,C6072016P,11,5
2018,122,184,712,35020000007,C6072023P,11,9
2018,122,184,712,35020000007,C6072024P,11,6
2018,122,184,712,35020000007,C6072025P,11,9
2018,122,184,712,35020000007,C6072026P,11,8
2018,122,184,712,35020000030,C615011B,11,10
2018,122,184,712,35020000030,C615025B,11,6
2018,122,184,712,35020000030,C6150o4OL,11,1
2018,122,185,716,32020000216,CS20011,11,17
2018,122,185,716,32020000216,CS20012,11,9
2018,122,185,716,32020000216,CS20031,11,9
2018,122,185,716,32020000216,CS20032,11,6
2018,122,185,716,32020000216,CS20041,11,11
2018,122,185,716,32020000216,CS20042,11,7
2018,122,185,716,32020000216,CS20051,11,7
2018,122,185,716,32020000216,CS20052,11,6
2018,122,185,716,32020000216,CS20061,11,14
2018,122,185,716,32020000216,CS20062,11,10
2018,122,185,716,35020000007,C60721011,11,1
2018,122,185,716,35020000007,C60721071,11,9
2018,122,185,716,35020000007,C60721081,11,5
2018,122,185,716,35020000007,C60722012,11,5
2018,122,185,716,35020000007,C60722072,11,2
2018,122,185,716,35020000007,C60722082,11,4
2018,122,185,716,35020000030,C61510021,11,5
2018,122,185,716,35020000030,C61510061,11,11
2018,122,185,716,35020000030,C6152062,11,4
2018,122,185,716,35020013030,UCS100021,11,3
2018,122,185,716,35020013030,UCS100061,11,4
2018,122,185,716,35020013030,UCS141062,11,3
2018,122,186,718,32020000150,C2601S006,11,14
2018,122,186,718,32020000150,C2601S007,11,3
2018,122,186,718,32020000150,C2601S026,11,9
2018,122,186,718,32020000150,C2601S027,11,5
2018,122,186,718,32020000216,CS100001,11,15
2018,122,186,718,32020000216,CS100002,11,17
2018,122,186,718,32020000216,CS100004,11,20
2018,122,186,718,32020000216,CS100021,11,12
2018,122,186,718,32020000216,CS100022,11,9
2018,122,186,718,32020000216,CS100024,11,10
2018,122,186,718,35020000030,C6150005,11,11
2018,122,186,718,35020000030,C6150025,11,4
2018,122,186,718,35020000060,C6101008,11,5
2018,122,186,718,35020000060,C6101028,11,4
2018,122,188,730,32020000216,CS10y12jp,11,2
2018,122,188,730,35020000007,C607292jp,11,3
2018,122,188,730,35020000007,C607y12jp,11,4
2018,122,188,730,35020000007,C607y22jp,11,7
2018,122,186032,789,35020000007,C60720011,11,9
2018,122,186032,789,35020000007,C60720012,11,10
2018,122,186032,789,35020000007,C60720021,11,9
2018,122,186032,789,35020000007,C60720022,11,9
2018,122,186032,789,35020000007,C60720031,11,10
2018,122,186032,789,35020000007,C60720032,11,13
2018,122,186032,789,35020000030,C61501011,11,3
2018,122,186032,789,35020000030,C61501021,11,9
2018,122,186032,789,35020000030,C61501031,11,17
2018,122,186032,789,35020000030,C61502012,11,3
2018,122,186032,789,35020000030,C61502022,11,4
2018,122,186032,789,35020000030,C61502032,11,5
2018,122,186032,789,35020000060,C61010011,11,11
2018,122,186032,789,35020000060,C61010012,11,10
2018,122,186032,789,35020000060,C61010021,11,7
2018,122,186032,789,35020000060,C61010022,11,11
2018,122,186032,789,35020000060,C61010031,11,12
2018,122,186032,789,35020000060,C61010041,11,12
2018,122,186032,789,35020000060,C61010042,11,13
2018,122,186032,789,35020000060,C61020012,11,8
2018,122,186032,789,35020013030,UCS141011,11,4
2018,122,186032,789,35020013030,UCS141021,11,1
2018,122,186032,789,35020013030,UCS141031,11,8
2018,122,186032,789,35020013030,UCS142012,11,1
2018,122,186032,789,35020013030,UCS142022,11,2
2018,122,186032,789,35020013030,UCS142032,11,8
2018,122,186292,782,35020000007,C6072111,11,1
2018,122,186292,782,35020000007,C6072116,11,2
2018,122,186292,782,35020000007,C6072121,11,2
2018,122,186292,782,35020000007,C6072126,11,1
2018,122,186292,782,35020000007,C6072231,11,4
2018,122,186292,782,35020000007,C6072236,11,10
2018,122,186292,782,35020000007,C6072241,11,5
2018,122,186292,782,35020000007,C6072246,11,4
2018,122,186426,785,32020000216,CS100215,11,3
2018,122,186426,785,32020000216,CS100216,11,2
2018,122,186426,785,32020000216,CS100226,11,3
2018,122,186426,785,32020000216,CS100311,11,1
2018,122,186426,785,32020000216,CS100312,11,2
2018,122,186426,785,32020000216,CS100313,11,2
2018,122,186426,785,32020000216,CS100318,11,4
2018,122,186426,785,32020000216,CS100321,11,2
2018,122,186426,785,32020000216,CS100322,11,1
2018,122,186426,785,32020000216,CS100323,11,1
2018,122,186426,785,32020000216,CS100324,11,2
2018,122,186426,785,32020000216,CS100328,11,9
2018,122,186426,785,32020000216,CS100425,11,1
2018,122,186426,785,32020000216,CS20314,11,9
2018,122,186426,785,32020013216,UDM201194,11,7
2018,122,186426,785,35020000007,C60720216,11,1
2018,122,186426,785,35020000007,C60720217,11,1
2018,122,186426,785,35020000007,C60720227,11,1
2018,122,186426,785,35020000007,C60720315,11,3
2018,122,186426,785,35020000030,C61501112,11,10
2018,122,186426,785,35020000030,C61501113,11,5
2018,122,186426,785,35020000030,C61502122,11,5
2018,122,186426,785,35020000030,C61502123,11,4
2018,122,186426,785,35020000030,C61511215,11,2
2018,122,186426,785,35020000030,C61512225,11,1
2018,122,186426,785,35020013030,UCS101802,11,3
2018,122,186426,785,35020013030,UCS101803,11,3
2018,122,186426,785,35020013030,UCS142802,11,6
2018,122,186426,785,35020013030,UCS142803,11,3
2018,197,202,704,32020000216,85501,11,2
2018,197,202,704,32020000216,85502,11,1
2018,197,202,704,32020000216,85581,11,1
2018,197,202,704,35020000030,86421,11,6
2018,197,203,708,35020000060,89752,11,8
2018,197,203,708,35020000060,89761,11,7
2018,205,235,704,32020000150,380551,11,8
2018,205,236,708,32020013216,481601,11,10
2018,205,240,778,32020000150,380551,11,3
2018,205,240,778,32020000150,380552,11,2
2018,243,270,702,32020000216,83781,11,2
2018,243,270,702,32020000216,837810,11,1
2018,243,270,702,32020000216,837811,11,1
2018,243,270,702,32020000216,83782,11,2
2018,243,270,702,32020000216,83784,11,1
2018,243,270,702,32020000216,83786,11,2
2018,243,270,702,32020000216,83787,11,2
2018,243,270,702,32020000216,83788,11,4
2018,243,270,702,35020000007,80801,11,2
2018,243,270,702,35020000007,80802,11,2
2018,243,270,702,35020000007,80803,11,1
2018,243,270,702,35020000030,87251,11,2
2018,243,270,702,35020000030,87261,11,3
2018,243,270,702,35020000060,83551,11,5
2018,243,271,706,32020000216,83781,11,3
2018,243,271,706,32020000216,837811,11,2
2018,243,271,706,32020000216,83782,11,2
2018,243,271,706,32020000216,83783,11,2
2018,243,271,706,32020000216,83784,11,2
2018,243,271,706,32020000216,83785,11,1
2018,243,271,706,32020000216,83786,11,3
2018,243,271,706,32020000216,83788,11,1
2018,243,271,706,35020000030,87251,11,4
2018,243,271,706,35020000030,87261,11,4
2018,243,272,710,32020000216,837813,11,10
2018,243,272,710,32020000216,837814,11,9
2018,243,272,710,32020000216,837815,11,7
2018,243,272,710,32020000216,837816,11,9
2018,243,272,710,32020000216,837817,11,6
2018,243,272,710,32020000216,837818,11,4
2018,243,272,710,32020000216,837820,11,1
2018,243,272,710,32020000216,837821,11,1
2018,243,186436,705,32020000216,83781,11,11
2018,243,186436,705,32020000216,837810,11,5
2018,243,186436,705,32020000216,837811,11,1
2018,243,186436,705,32020000216,83782,11,5
2018,243,186436,705,32020000216,83784,11,3
2018,243,186436,705,32020000216,83785,11,2
2018,243,186436,705,32020000216,83786,11,5
2018,243,186436,705,32020000216,83789,11,2
2018,243,186436,705,35020000007,80801,11,2
2018,243,186436,705,35020000007,80802,11,1
2018,243,186436,705,35020000007,80803,11,1
2018,243,186436,705,35020000007,80804,11,1
2018,243,186436,705,35020000030,87251,11,4
2018,243,186436,705,35020000030,87252,11,5
2018,243,186436,705,35020000030,87261,11,2
2018,243,186473,703,32020000216,83781,11,1
2018,243,186473,703,32020000216,83783,11,2
2018,243,186473,703,32020000216,83786,11,3
2018,243,186473,703,35020000007,80801,11,1
2018,243,186473,703,35020000007,80802,11,1
2018,243,186473,703,35020000007,80803,11,2
2018,243,186473,703,35020000007,80804,11,1
2018,243,186473,703,35020000007,80805,11,1
2018,243,186473,703,35020000030,87251,11,4
2018,243,186473,703,35020000030,87261,11,2
2018,279,293,704,32020000216,85391,11,3
2018,279,293,704,32020000216,85392,11,2
2018,279,293,704,35020000007,21221,11,1
2018,279,293,704,35020000007,21223,11,6
2018,279,293,704,35020000007,21224,11,3
2018,279,293,704,35020000007,21225,11,7
2018,279,293,704,35020000007,21226,11,4
2018,279,293,704,35020000007,21227,11,4
2018,279,293,704,35020000030,87021,11,8
2018,279,293,704,35020000060,87061,11,3
2018,279,293,704,35020000060,87062,11,3
2018,279,293,704,35020000060,87064,11,2
2018,300,306,704,32020000216,22201,11,2
2018,308,390,704,32020000150,855570400002,11,2
2018,308,390,704,32020013216,852370400002,11,8
2018,308,390,704,32020013216,852370400005,11,9
2018,308,390,704,35020000007,868070400006,11,5
2018,308,390,704,35020000007,868070400007,11,7
2018,308,390,704,35020000007,868070400008,11,4
2018,308,390,704,35020000007,868070400009,11,3
2018,308,390,704,35020000030,868370400003,11,15
2018,308,390,704,35020000030,868370400004,11,10
2018,308,390,704,35020000030,868470400003,11,6
2018,308,390,704,35020000030,868470400004,11,7
2018,308,390,704,35020000035,867570400001,11,1
2018,308,390,704,35020000060,865674000007,11,1
2018,308,390,704,35020000060,865674000008,11,1
2018,308,390,704,35020000060,865674000021,11,1
2018,308,390,704,35020000060,865674000022,11,1
2018,308,391,706,32020013216,852370600001,11,7
2018,308,391,706,35020000007,868070600001,11,12
2018,308,391,706,35020000007,868070600002,11,11
2018,308,391,706,35020000030,868370600001,11,12
2018,308,391,706,35020000030,868370600002,11,6
2018,308,391,706,35020000030,868370600003,11,6
2018,308,391,706,35020000030,868370600004,11,4
2018,308,391,706,35020013030,868470600001,11,4
2018,308,391,706,35020013030,868470600002,11,10
2018,308,392,708,32020013216,852370800007,11,4
2018,308,392,708,32020013216,852370800008,11,8
2018,308,392,708,32020013216,852370800009,11,10
2018,308,392,708,32020013216,852370800010,11,4
2018,308,392,708,35020000035,867570800001,11,10
2018,308,392,708,35020000035,867570800002,11,8
2018,308,392,708,35020000060,865674000021,11,1
2018,308,392,708,35020000060,865674000022,11,1
2018,308,393,710,32020013216,852371000003,11,11
2018,308,393,710,35020000007,868071000002,11,13
2018,308,393,710,35020013030,868371000001,11,7
2018,308,393,710,35020013030,868371000002,11,11
2018,308,393,710,35020013030,868471000002,11,2
2018,308,393,710,35020013030,868471000004,11,2
2018,308,393,710,35020013030,869171000001,11,1
2018,308,393,710,35020013030,869171000002,11,1
2018,308,393,710,35020013030,869171000005,11,1
2018,308,394,711,32020000150,855571100001,11,10
2018,308,394,711,32020000150,855571100002,11,10
2018,308,394,711,32020013216,852371100001,11,4
2018,308,394,711,32020013216,852371100002,11,3
2018,308,394,711,35020000007,868071100001,11,9
2018,308,394,711,35020000007,868071100002,11,10
2018,308,394,711,35020000007,868071100003,11,8
2018,308,394,711,35020000007,868071100004,11,8
2018,308,394,711,35020000030,868371100001,11,9
2018,308,394,711,35020000030,868371100002,11,13
2018,308,394,711,35020000030,868471100001,11,11
2018,308,394,711,35020000030,868471100002,11,9
2018,308,395,712,32020013216,852371200001,11,15
2018,308,395,712,32020013216,852371200002,11,21
2018,308,395,712,32020013216,852371200003,11,20
2018,308,396,714,35020000007,868071400001,11,10
2018,308,396,714,35020000007,868071400002,11,5
2018,308,396,714,35020000007,868071400003,11,7
2018,308,396,714,35020000007,868071400004,11,3
2018,308,396,714,35020000007,868071400005,11,4
2018,308,396,714,35020000007,868071400006,11,3
2018,308,396,714,35020000030,868370400003,11,1
2018,308,396,714,35020000030,868370400004,11,1
2018,308,396,714,35020000030,868371400001,11,4
