school_year,district_id,school_number,core_code,grade_level,Student enrollment
2017,1107,704,35020000030,10,4
2017,1107,704,35020000040,10,4
2017,1107,704,35020000045,10,18
2017,1107,704,35020000060,10,6
2017,1222,704,35020000030,10,9
2017,1222,704,35020000041,10,3
2017,1222,704,35020013030,10,4
2017,1261,704,35020000030,10,20
2017,1275,704,35020000030,10,54
2017,1275,704,35020000040,10,15
2017,1275,704,35020000055,10,4
2017,1275,704,35020000060,10,20
2017,122,704,35020000007,11,14
2017,122,704,35020000030,11,10
2017,122,704,35020000041,11,5
2017,122,704,35020000048,11,6
2017,122,704,35020013030,11,4
2017,197,704,35020000041,11,14
2017,279,704,35020000030,11,5
2017,279,704,35020000045,11,8
2017,279,704,35020000048,11,4
2017,308,704,35020000007,11,17
2017,308,704,35020000030,11,5
2017,308,704,35020000035,11,2
2017,308,704,35020013030,11,3
2017,308,704,35020013040,11,2
2017,468,704,35020000060,11,1
2017,480,704,35020000007,11,27
2017,635,704,35020000007,11,2
2017,635,704,35020000030,11,20
2017,653,704,35020000030,11,29
2017,653,704,35020000040,11,1
2017,653,704,35020000045,11,1
2017,653,704,35020000048,11,1
2017,653,704,35020000055,11,4
2017,653,704,35020000060,11,19
2017,653,704,35020000065,11,4
2017,653,704,35020013030,11,3
2017,765,704,35020000007,11,6
2017,765,704,35020000008,11,9
2017,783,704,35020000045,11,9
2017,795,704,35020000007,11,10
2017,800,704,35020000007,11,46
2017,800,704,35020000008,11,6
2017,837,704,35020000007,11,4
2017,837,704,35020013035,11,3
2017,856,704,35020000030,11,17
2017,856,704,35020000034,11,4
2017,856,704,35020000040,11,11
2017,856,704,35020000041,11,10
2017,856,704,35020000045,11,14
2017,900,704,35020000030,11,1
2017,972,704,35020000007,11,6
2017,972,704,35020000030,11,51
2017,972,704,35020000034,11,2
2017,972,704,35020000040,11,6
2017,972,704,35020000045,11,10
2017,972,704,35020000046,11,9
2017,992,704,35020000007,11,11
2017,992,704,35020000030,11,14
2017,992,704,35020000035,11,12
2017,992,704,35020000040,11,7
2017,1002,704,35020000007,11,7
2017,1002,704,35020013030,11,17
2017,1002,704,35020013040,11,7
2017,1050,704,35020000007,11,47
2017,1050,704,35020000030,11,21
2017,1050,704,35020000045,11,2
2017,1050,704,35020000055,11,1
2017,1050,704,35020000060,11,12
2017,1050,704,35020013030,11,28
2017,1107,704,35020000007,11,20
2017,1107,704,35020000030,11,3
2017,1107,704,35020000040,11,1
2017,1107,704,35020000045,11,16
2017,1107,704,35020000060,11,10
2017,1222,704,35020000030,11,25
2017,1222,704,35020000041,11,2
2017,1222,704,35020013030,11,8
2017,1261,704,35020000030,11,10
2017,1261,704,35020000060,11,2
2017,1275,704,35020000030,11,18
2017,1275,704,35020000040,11,9
2017,1275,704,35020000055,11,1
2017,1275,704,35020000060,11,13
2017,122,704,35020000007,12,17
2017,122,704,35020000030,12,8
2017,122,704,35020000041,12,6
2017,122,704,35020000048,12,19
2017,122,704,35020000060,12,2
2017,122,704,35020013030,12,5
2017,197,704,35020000041,12,3
2017,279,704,35020000030,12,3
2017,279,704,35020000045,12,6
2017,279,704,35020000048,12,4
2017,300,704,35020000007,12,1
2017,308,704,35020000007,12,15
2017,308,704,35020000030,12,19
2017,308,704,35020000035,12,8
2017,308,704,35020013030,12,9
2017,308,704,35020013040,12,4
2017,468,704,35020000060,12,5
2017,480,704,35020000007,12,32
2017,635,704,35020000007,12,3
2017,635,704,35020000030,12,7
2017,653,704,35020000030,12,25
2017,653,704,35020000040,12,7
2017,653,704,35020000045,12,1
2017,653,704,35020000048,12,7
2017,653,704,35020000055,12,4
2017,653,704,35020000060,12,12
2017,653,704,35020000065,12,4
2017,653,704,35020013030,12,7
2017,653,704,35020013040,12,1
2017,765,704,35020000007,12,4
2017,765,704,35020000008,12,9
2017,783,704,35020000045,12,3
2017,795,704,35020000007,12,3
2017,800,704,35020000007,12,26
2017,800,704,35020000008,12,3
2017,837,704,35020000007,12,17
2017,837,704,35020013035,12,18
2017,856,704,35020000030,12,13
2017,856,704,35020000034,12,8
2017,856,704,35020000040,12,16
2017,856,704,35020000041,12,15
2017,856,704,35020000045,12,11
2017,880,704,35020000007,12,9
2017,900,704,35020000030,12,1
2017,972,704,35020000007,12,5
2017,972,704,35020000030,12,20
2017,972,704,35020000034,12,8
2017,972,704,35020000040,12,15
2017,972,704,35020000045,12,17
2017,972,704,35020000046,12,21
2017,992,704,35020000030,12,6
2017,992,704,35020000035,12,22
2017,992,704,35020000040,12,4
2017,1002,704,35020000007,12,17
2017,1002,704,35020000035,12,1
2017,1002,704,35020013030,12,12
2017,1002,704,35020013040,12,1
2017,1050,704,35020000007,12,22
2017,1050,704,35020000030,12,22
2017,1050,704,35020000045,12,5
2017,1050,704,35020000048,12,4
2017,1050,704,35020000055,12,1
2017,1050,704,35020000060,12,12
2017,1050,704,35020013030,12,18
2017,1050,704,35020013040,12,1
2017,1107,704,35020000007,12,22
2017,1107,704,35020000030,12,7
2017,1107,704,35020000040,12,1
2017,1107,704,35020000045,12,4
2017,1107,704,35020000060,12,1
2017,1222,704,35020000030,12,56
2017,1222,704,35020000041,12,14
2017,1222,704,35020013030,12,12
2017,1261,704,35020000030,12,11
2017,1261,704,35020000060,12,2
2017,1275,704,35020000030,12,17
2017,1275,704,35020000040,12,5
2017,1275,704,35020000055,12,8
2017,1275,704,35020000060,12,24
2017,1275,704,35020000065,12,1
2018,197,704,35020000030,9,6
2018,197,704,35020000041,9,4
2018,279,704,35020000007,9,85
2018,279,704,35020000030,9,5
2018,279,704,35020000045,9,8
2018,279,704,35020000048,9,6
2018,279,704,35020000060,9,42
2018,456,704,35020000007,9,28
2018,480,704,35020000007,9,581
2018,765,704,35020000007,9,79
2018,765,704,35020000045,9,1
2018,765,704,35020000060,9,4
2018,772,704,35020000060,9,13
